timestamp,alert_level,regime,score_composite,spread_observed
2019-01-09 12:00:00,verde,pre_crisis,0.1123019035386144,0.0
2019-01-09 13:00:00,naranja,pre_crisis,0.6276980904958706,1.0
2019-01-09 14:00:00,naranja,pre_crisis,0.5297564033703948,3.789999999999999
2019-01-09 15:00:00,ambar,pre_crisis,0.3397031796473315,6.609999999999999
2019-01-09 16:00:00,ambar,pre_crisis,0.3320061643110391,0.2199999999999988
2019-01-09 17:00:00,ambar,pre_crisis,0.3777497980367661,0.0
2019-01-09 18:00:00,ambar,pre_crisis,0.3516490728378105,0.0
2019-01-09 19:00:00,ambar,pre_crisis,0.3617739864437134,0.0
2019-01-09 20:00:00,ambar,pre_crisis,0.3635221335489713,0.0
2019-01-09 21:00:00,ambar,pre_crisis,0.3416569872821709,0.0
2019-01-09 22:00:00,ambar,pre_crisis,0.3097098232526524,0.0
2019-01-09 23:00:00,verde,pre_crisis,0.2817692906041611,0.0
2019-01-10 00:00:00,verde,pre_crisis,0.2515641655823545,0.0
2019-01-10 01:00:00,verde,pre_crisis,0.2211720879891696,0.0
2019-01-10 02:00:00,verde,pre_crisis,0.199408649670149,0.0
2019-01-10 03:00:00,verde,pre_crisis,0.1838390608322362,0.0
2019-01-10 04:00:00,verde,pre_crisis,0.2672824302170399,0.0
2019-01-10 05:00:00,verde,pre_crisis,0.1757731602019899,0.0
2019-01-10 06:00:00,verde,pre_crisis,0.2544944395270091,0.0
2019-01-10 07:00:00,verde,pre_crisis,0.1749544213358372,0.0
2019-01-10 08:00:00,verde,pre_crisis,0.1646827604145236,0.0
2019-01-10 09:00:00,verde,pre_crisis,0.2401658713527092,0.0
2019-01-10 10:00:00,verde,pre_crisis,0.145897330275218,0.0
2019-01-10 11:00:00,verde,pre_crisis,0.145589177139855,0.0
2019-01-10 12:00:00,verde,pre_crisis,0.2730839434115876,0.0
2019-01-10 13:00:00,verde,pre_crisis,0.2734064534277312,0.0
2019-01-10 14:00:00,verde,pre_crisis,0.1646527981396746,0.0
2019-01-10 15:00:00,verde,pre_crisis,0.1320303132008554,0.0
2019-01-10 16:00:00,verde,pre_crisis,0.1178632075644905,0.0
2019-01-10 17:00:00,verde,pre_crisis,0.1009548452219999,0.0
2019-01-10 18:00:00,verde,pre_crisis,0.0869695423646522,0.0
